TamanyFiltre	NumHash	TamanyClau	porcentatge	FalsosPositius	FalsosNegatius
2050	9	10	66	0	330
2050	9	10	99	0	495
2050	10	2	0	237	0
2050	10	2	33	7	108
2050	10	2	66	0	342
2050	10	2	99	0	495
2050	10	3	0	203	0
2050	10	3	33	0	130
2050	10	3	66	0	330
2050	10	3	99	0	495
2050	10	4	0	215	0
2050	10	4	33	0	129
2050	10	4	66	0	330
2050	10	4	99	0	495
2050	10	5	0	196	0
2050	10	5	33	0	115
2050	10	5	66	0	330
2050	10	5	99	0	495
2050	10	6	0	208	0
2050	10	6	33	0	129
2050	10	6	66	0	330
2050	10	6	99	0	495
2050	10	7	0	188	0
2050	10	7	33	0	122
2050	10	7	66	0	330
2050	10	7	99	0	495
2050	10	8	0	235	0
2050	10	8	33	0	122
2050	10	8	66	0	330
2050	10	8	99	0	495
2050	10	9	0	204	0
2050	10	9	33	0	125
2050	10	9	66	0	330
2050	10	9	99	0	495
2050	10	10	0	169	0
2050	10	10	33	0	121
2050	10	10	66	0	330
2050	10	10	99	0	495
2050	11	2	0	247	0
2050	11	2	33	7	107
2050	11	2	66	0	342
2050	11	2	99	0	495
2050	11	3	0	229	0
2050	11	3	33	0	121
2050	11	3	66	0	330
2050	11	3	99	0	495
2050	11	4	0	245	0
2050	11	4	33	0	127
2050	11	4	66	0	330
2050	11	4	99	0	495
2050	11	5	0	214	0
2050	11	5	33	0	110
2050	11	5	66	0	330
2050	11	5	99	0	495
2050	11	6	0	241	0
2050	11	6	33	0	121
2050	11	6	66	0	330
2050	11	6	99	0	495
2050	11	7	0	212	0
2050	11	7	33	0	117
2050	11	7	66	0	330
2050	11	7	99	0	495
2050	11	8	0	252	0
2050	11	8	33	0	111
2050	11	8	66	0	330
2050	11	8	99	0	495
2050	11	9	0	238	0
2050	11	9	33	1	119
2050	11	9	66	0	330
2050	11	9	99	0	495
2050	11	10	0	208	0
2050	11	10	33	0	114
2050	11	10	66	0	330
2050	11	10	99	0	495
2050	12	2	0	269	0
2050	12	2	33	10	100
2050	12	2	66	0	342
2050	12	2	99	0	495
2050	12	3	0	258	0
2050	12	3	33	0	115
2050	12	3	66	0	330
2050	12	3	99	0	495
2050	12	4	0	257	0
2050	12	4	33	0	117
2050	12	4	66	0	330
2050	12	4	99	0	495
2050	12	5	0	257	0
2050	12	5	33	0	100
2050	12	5	66	0	330
2050	12	5	99	0	495
2050	12	6	0	270	0
2050	12	6	33	0	109
2050	12	6	66	0	330
2050	12	6	99	0	495
2050	12	7	0	243	0
2050	12	7	33	0	110
2050	12	7	66	0	330
2050	12	7	99	0	495
2050	12	8	0	262	0
2050	12	8	33	0	109
2050	12	8	66	0	330
2050	12	8	99	0	495
2050	12	9	0	265	0
2050	12	9	33	0	116
2050	12	9	66	0	330
2050	12	9	99	0	495
2050	12	10	0	236	0
2050	12	10	33	0	106
2050	12	10	66	0	330
2050	12	10	99	0	495
2050	13	2	0	276	0
2050	13	2	33	9	100
2050	13	2	66	0	342
2050	13	2	99	0	495
2050	13	3	0	283	0
2050	13	3	33	0	114
2050	13	3	66	0	330
2050	13	3	99	0	495
2050	13	4	0	273	0
2050	13	4	33	0	105
2050	13	4	66	0	330
2050	13	4	99	0	495
2050	13	5	0	291	0
2050	13	5	33	0	96
2050	13	5	66	0	330
2050	13	5	99	0	495
2050	13	6	0	284	0
2050	13	6	33	0	103
2050	13	6	66	0	330
2050	13	6	99	0	495
2050	13	7	0	246	0
2050	13	7	33	1	96
2050	13	7	66	0	330
2050	13	7	99	0	495
2050	13	8	0	292	0
2050	13	8	33	0	101
2050	13	8	66	0	330
2050	13	8	99	0	495
2050	13	9	0	289	0
2050	13	9	33	1	106
2050	13	9	66	0	330
2050	13	9	99	0	495
2050	13	10	0	249	0
2050	13	10	33	0	102
2050	13	10	66	0	330
2050	13	10	99	0	495
2050	14	2	0	293	0
2050	14	2	33	7	96
2050	14	2	66	0	342
2050	14	2	99	0	495
2050	14	3	0	310	0
2050	14	3	33	1	102
2050	14	3	66	0	330
2050	14	3	99	0	495
2050	14	4	0	316	0
2050	14	4	33	0	97
2050	14	4	66	0	330
2050	14	4	99	0	495
2050	14	5	0	319	0
2050	14	5	33	0	89
2050	14	5	66	0	330
2050	14	5	99	0	495
2050	14	6	0	303	0
2050	14	6	33	0	92
2050	14	6	66	0	330
2050	14	6	99	0	495
2050	14	7	0	284	0
2050	14	7	33	0	92
2050	14	7	66	0	330
2050	14	7	99	0	495
2050	14	8	0	329	0
2050	14	8	33	0	93
2050	14	8	66	0	330
2050	14	8	99	0	495
2050	14	9	0	336	0
2050	14	9	33	1	93
2050	14	9	66	0	330
2050	14	9	99	0	495
2050	14	10	0	282	0
2050	14	10	33	0	95
2050	14	10	66	0	330
2050	14	10	99	0	495
2050	15	2	0	297	0
2050	15	2	33	9	88
2050	15	2	66	0	342
2050	15	2	99	0	495
2050	15	3	0	319	0
2050	15	3	33	1	88
2050	15	3	66	0	330
2050	15	3	99	0	495
2050	15	4	0	323	0
2050	15	4	33	0	94
2050	15	4	66	0	330
2050	15	4	99	0	495
2050	15	5	0	332	0
2050	15	5	33	0	81
2050	15	5	66	0	330
2050	15	5	99	0	495
2050	15	6	0	344	0
2050	15	6	33	1	92
2050	15	6	66	0	330
2050	15	6	99	0	495
2050	15	7	0	327	0
2050	15	7	33	0	81
2050	15	7	66	0	330
2050	15	7	99	0	495
2050	15	8	0	336	0
2050	15	8	33	0	84
2050	15	8	66	0	330
2050	15	8	99	0	495
2050	15	9	0	357	0
2050	15	9	33	1	80
2050	15	9	66	0	330
2050	15	9	99	0	495
2050	15	10	0	315	0
2050	15	10	33	0	83
2050	15	10	66	0	330
2050	15	10	99	0	495
2050	16	2	0	304	0
2050	16	2	33	11	86
2050	16	2	66	0	342
2050	16	2	99	0	495
2050	16	3	0	341	0
2050	16	3	33	0	83
2050	16	3	66	0	330
2050	16	3	99	0	495
2050	16	4	0	351	0
2050	16	4	33	0	92
2050	16	4	66	0	330
2050	16	4	99	0	495
2050	16	5	0	350	0
2050	16	5	33	0	70
2050	16	5	66	0	330
2050	16	5	99	0	495
2050	16	6	0	359	0
2050	16	6	33	1	85
2050	16	6	66	0	330
2050	16	6	99	0	495
2050	16	7	0	338	0
2050	16	7	33	0	78
2050	16	7	66	0	330
2050	16	7	99	0	495
2050	16	8	0	370	0
2050	16	8	33	0	80
2050	16	8	66	0	330
2050	16	8	99	0	495
2050	16	9	0	371	0
2050	16	9	33	1	71
2050	16	9	66	0	330
2050	16	9	99	0	495
2050	16	10	0	344	0
2050	16	10	33	0	73
2050	16	10	66	0	330
2050	16	10	99	0	495
2050	17	2	0	306	0
2050	17	2	33	10	85
2050	17	2	66	0	342
2050	17	2	99	0	495
2050	17	3	0	361	0
2050	17	3	33	1	75
2050	17	3	66	0	330
2050	17	3	99	0	495
2050	17	4	0	367	0
2050	17	4	33	0	83
2050	17	4	66	0	330
2050	17	4	99	0	495
2050	17	5	0	386	0
2050	17	5	33	0	59
2050	17	5	66	0	330
2050	17	5	99	0	495
2050	17	6	0	394	0
2050	17	6	33	1	75
2050	17	6	66	0	330
2050	17	6	99	0	495
2050	17	7	0	378	0
2050	17	7	33	0	70
2050	17	7	66	0	330
2050	17	7	99	0	495
2050	17	8	0	390	0
2050	17	8	33	0	73
2050	17	8	66	0	330
2050	17	8	99	0	495
2050	17	9	0	395	0
2050	17	9	33	1	59
2050	17	9	66	0	330
2050	17	9	99	0	495
2050	17	10	0	355	0
2050	17	10	33	0	68
2050	17	10	66	0	330
2050	17	10	99	0	495
2050	18	2	0	314	0
2050	18	2	33	14	83
2050	18	2	66	0	342
2050	18	2	99	0	495
2050	18	3	0	365	0
2050	18	3	33	1	63
2050	18	3	66	0	330
2050	18	3	99	0	495
2050	18	4	0	395	0
2050	18	4	33	0	75
2050	18	4	66	0	330
2050	18	4	99	0	495
2050	18	5	0	385	0
2050	18	5	33	0	55
2050	18	5	66	0	330
2050	18	5	99	0	495
2050	18	6	0	430	0
2050	18	6	33	1	65
2050	18	6	66	0	330
2050	18	6	99	0	495
2050	18	7	0	410	0
2050	18	7	33	0	61
2050	18	7	66	0	330
2050	18	7	99	0	495
2050	18	8	0	402	0
2050	18	8	33	0	68
2050	18	8	66	0	330
2050	18	8	99	0	495
2050	18	9	0	400	0
2050	18	9	33	1	51
2050	18	9	66	0	330
2050	18	9	99	0	495
2050	18	10	0	378	0
2050	18	10	33	0	60
2050	18	10	66	0	330
2050	18	10	99	0	495
2050	19	2	0	332	0
2050	19	2	33	13	82
2050	19	2	66	0	342
2050	19	2	99	0	495
2050	19	3	0	405	0
2050	19	3	33	1	58
2050	19	3	66	0	330
2050	19	3	99	0	495
2050	19	4	0	415	0
2050	19	4	33	0	71
2050	19	4	66	0	330
2050	19	4	99	0	495
2050	19	5	0	412	0
2050	19	5	33	1	50
2050	19	5	66	0	330
2050	19	5	99	0	495
2050	19	6	0	449	0
2050	19	6	33	0	61
2050	19	6	66	0	330
2050	19	6	99	0	495
2050	19	7	0	413	0
2050	19	7	33	1	53
2050	19	7	66	0	330
2050	19	7	99	0	495
2050	19	8	0	413	0
2050	19	8	33	0	63
2050	19	8	66	0	330
2050	19	8	99	0	495
2050	19	9	0	424	0
2050	19	9	33	1	45
2050	19	9	66	0	330
2050	19	9	99	0	495
2050	19	10	0	389	0
2050	19	10	33	1	52
2050	19	10	66	0	330
2050	19	10	99	0	495
2050	20	2	0	332	0
2050	20	2	33	18	82
2050	20	2	66	0	342
2050	20	2	99	0	495
2050	20	3	0	417	0
2050	20	3	33	0	55
2050	20	3	66	0	330
2050	20	3	99	0	495
2050	20	4	0	421	0
2050	20	4	33	0	58
2050	20	4	66	0	330
2050	20	4	99	0	495
2050	20	5	0	421	0
2050	20	5	33	1	49
2050	20	5	66	0	330
2050	20	5	99	0	495
2050	20	6	0	466	0
2050	20	6	33	1	52
2050	20	6	66	0	330
2050	20	6	99	0	495
2050	20	7	0	429	0
2050	20	7	33	2	47
2050	20	7	66	0	330
2050	20	7	99	0	495
2050	20	8	0	442	0
2050	20	8	33	0	58
2050	20	8	66	0	330
2050	20	8	99	0	495
2050	20	9	0	434	0
2050	20	9	33	1	39
2050	20	9	66	0	330
2050	20	9	99	0	495
2050	20	10	0	390	0
2050	20	10	33	0	45
2050	20	10	66	0	330
2050	20	10	99	0	495
2050	21	2	0	331	0
2050	21	2	33	17	78
2050	21	2	66	0	342
2050	21	2	99	0	495
2050	21	3	0	433	0
2050	21	3	33	0	50
2050	21	3	66	0	330
2050	21	3	99	0	495
2050	21	4	0	440	0
2050	21	4	33	0	48
2050	21	4	66	0	330
2050	21	4	99	0	495
2050	21	5	0	440	0
2050	21	5	33	1	48
2050	21	5	66	0	330
2050	21	5	99	0	495
2050	21	6	0	467	0
2050	21	6	33	1	46
2050	21	6	66	0	330
2050	21	6	99	0	495
2050	21	7	0	439	0
2050	21	7	33	2	35
2050	21	7	66	0	330
2050	21	7	99	0	495
2050	21	8	0	451	0
2050	21	8	33	0	53
2050	21	8	66	0	330
2050	21	8	99	0	495
2050	21	9	0	433	0
2050	21	9	33	3	39
2050	21	9	66	0	330
2050	21	9	99	0	495
2050	21	10	0	399	0
2050	21	10	33	0	36
2050	21	10	66	0	330
2050	21	10	99	0	495
2050	22	2	0	341	0
2050	22	2	33	20	76
2050	22	2	66	0	342
2050	22	2	99	0	495
2050	22	3	0	440	0
2050	22	3	33	0	47
2050	22	3	66	0	330
2050	22	3	99	0	495
2050	22	4	0	447	0
2050	22	4	33	0	44
2050	22	4	66	0	330
2050	22	4	99	0	495
2050	22	5	0	450	0
2050	22	5	33	2	41
2050	22	5	66	0	330
2050	22	5	99	0	495
2050	22	6	0	473	0
2050	22	6	33	2	41
2050	22	6	66	0	330
2050	22	6	99	0	495
2050	22	7	0	440	0
2050	22	7	33	2	32
2050	22	7	66	0	330
2050	22	7	99	0	495
2050	22	8	0	473	0
2050	22	8	33	0	51
2050	22	8	66	0	330
2050	22	8	99	0	495
2050	22	9	0	448	0
2050	22	9	33	2	33
2050	22	9	66	0	330
2050	22	9	99	0	495
2050	22	10	0	411	0
2050	22	10	33	1	30
2050	22	10	66	0	330
2050	22	10	99	0	495
2050	23	2	0	345	0
2050	23	2	33	21	73
2050	23	2	66	0	342
2050	23	2	99	0	495
2050	23	3	0	451	0
2050	23	3	33	0	42
2050	23	3	66	0	330
2050	23	3	99	0	495
2050	23	4	0	460	0
2050	23	4	33	0	41
2050	23	4	66	0	330
2050	23	4	99	0	495
2050	23	5	0	463	0
2050	23	5	33	2	34
2050	23	5	66	0	330
2050	23	5	99	0	495
2050	23	6	0	471	0
2050	23	6	33	2	36
2050	23	6	66	0	330
2050	23	6	99	0	495
2050	23	7	0	441	0
2050	23	7	33	4	31
2050	23	7	66	0	330
2050	23	7	99	0	495
2050	23	8	0	489	0
2050	23	8	33	0	44
2050	23	8	66	0	330
2050	23	8	99	0	495
2050	23	9	0	461	0
2050	23	9	33	2	27
2050	23	9	66	0	330
2050	23	9	99	0	495
2050	23	10	0	429	0
2050	23	10	33	2	30
2050	23	10	66	0	330
2050	23	10	99	0	495
2050	24	2	0	345	0
2050	24	2	33	22	73
2050	24	2	66	0	342
2050	24	2	99	0	495
2050	24	3	0	449	0
2050	24	3	33	0	31
2050	24	3	66	0	330
2050	24	3	99	0	495
2050	24	4	0	466	0
2050	24	4	33	0	35
2050	24	4	66	0	330
2050	24	4	99	0	495
2050	24	5	0	477	0
2050	24	5	33	4	31
2050	24	5	66	0	330
2050	24	5	99	0	495
2050	24	6	0	488	0
2050	24	6	33	2	32
2050	24	6	66	0	330
2050	24	6	99	0	495
2050	24	7	0	473	0
2050	24	7	33	5	29
2050	24	7	66	0	330
2050	24	7	99	0	495
2050	24	8	0	489	0
2050	24	8	33	0	38
2050	24	8	66	0	330
2050	24	8	99	0	495
2050	24	9	0	482	0
2050	24	9	33	2	25
2050	24	9	66	0	330
2050	24	9	99	0	495
2050	24	10	0	456	0
2050	24	10	33	2	24
2050	24	10	66	0	330
2050	24	10	99	0	495
2050	25	2	0	345	0
2050	25	2	33	23	72
2050	25	2	66	0	342
2050	25	2	99	0	495
2050	25	3	0	446	0
2050	25	3	33	1	26
2050	25	3	66	0	330
2050	25	3	99	0	495
2050	25	4	0	466	0
2050	25	4	33	0	30
2050	25	4	66	0	330
2050	25	4	99	0	495
2050	25	5	0	486	0
2050	25	5	33	3	24
2050	25	5	66	0	330
2050	25	5	99	0	495
2050	25	6	0	491	0
2050	25	6	33	2	29
2050	25	6	66	0	330
2050	25	6	99	0	495
2050	25	7	0	473	0
2050	25	7	33	5	24
2050	25	7	66	0	330
2050	25	7	99	0	495
2050	25	8	0	491	0
2050	25	8	33	0	31
2050	25	8	66	0	330
2050	25	8	99	0	495
2050	25	9	0	480	0
2050	25	9	33	2	22
2050	25	9	66	0	330
2050	25	9	99	0	495
2050	25	10	0	459	0
2050	25	10	33	3	21
2050	25	10	66	0	330
2050	25	10	99	0	495
2100	1	2	0	63	0
2100	1	2	33	5	169
2100	1	2	66	0	329
2100	1	2	99	0	491
2100	1	3	0	101	0
2100	1	3	33	5	127
2100	1	3	66	0	314
2100	1	3	99	0	490
2100	1	4	0	91	0
2100	1	4	33	2	122
2100	1	4	66	0	312
2100	1	4	99	0	491
2100	1	5	0	115	0
2100	1	5	33	2	136
2100	1	5	66	1	313
2100	1	5	99	0	491
2100	1	6	0	99	0
2100	1	6	33	7	133
2100	1	6	66	1	310
2100	1	6	99	0	491
2100	1	7	0	114	0
2100	1	7	33	3	133
2100	1	7	66	0	314
2100	1	7	99	0	494
2100	1	8	0	115	0
2100	1	8	33	1	139
2100	1	8	66	1	317
2100	1	8	99	0	488
2100	1	9	0	106	0
2100	1	9	33	4	136
2100	1	9	66	0	315
2100	1	9	99	0	491
2100	1	10	0	106	0
2100	1	10	33	8	136
2100	1	10	66	0	321
2100	1	10	99	0	490
2100	2	2	0	85	0
2100	2	2	33	6	155
2100	2	2	66	0	337
2100	2	2	99	0	495
2100	2	3	0	69	0
2100	2	3	33	0	148
2100	2	3	66	0	327
2100	2	3	99	0	493
2100	2	4	0	78	0
2100	2	4	33	0	145
2100	2	4	66	0	327
2100	2	4	99	0	495
2100	2	5	0	68	0
2100	2	5	33	0	144
2100	2	5	66	0	326
2100	2	5	99	0	494
2100	2	6	0	69	0
2100	2	6	33	0	143
2100	2	6	66	0	327
2100	2	6	99	0	495
2100	2	7	0	71	0
2100	2	7	33	0	146
2100	2	7	66	0	325
2100	2	7	99	0	495
2100	2	8	0	83	0
2100	2	8	33	0	143
2100	2	8	66	0	329
2100	2	8	99	0	494
2100	2	9	0	68	0
2100	2	9	33	1	144
2100	2	9	66	0	324
2100	2	9	99	0	495
2100	2	10	0	53	0
2100	2	10	33	1	151
2100	2	10	66	0	327
2100	2	10	99	0	495
2100	3	2	0	105	0
2100	3	2	33	5	152
2100	3	2	66	0	340
2100	3	2	99	0	495
2100	3	3	0	59	0
2100	3	3	33	0	150
2100	3	3	66	0	330
2100	3	3	99	0	495
2100	3	4	0	83	0
2100	3	4	33	0	137
2100	3	4	66	0	330
2100	3	4	99	0	495
2100	3	5	0	64	0
2100	3	5	33	0	147
2100	3	5	66	0	330
2100	3	5	99	0	495
2100	3	6	0	97	0
2100	3	6	33	1	142
2100	3	6	66	0	330
2100	3	6	99	0	495
2100	3	7	0	68	0
2100	3	7	33	0	152
2100	3	7	66	0	330
2100	3	7	99	0	495
2100	3	8	0	96	0
2100	3	8	33	0	143
2100	3	8	66	0	330
2100	3	8	99	0	495
2100	3	9	0	60	0
2100	3	9	33	0	151
2100	3	9	66	0	326
2100	3	9	99	0	495
2100	3	10	0	70	0
2100	3	10	33	1	144
2100	3	10	66	0	330
2100	3	10	99	0	495
2100	4	2	0	148	0
2100	4	2	33	6	139
2100	4	2	66	0	341
2100	4	2	99	0	495
2100	4	3	0	61	0
2100	4	3	33	0	150
2100	4	3	66	0	330
2100	4	3	99	0	495
2100	4	4	0	97	0
2100	4	4	33	0	140
2100	4	4	66	0	330
2100	4	4	99	0	495
2100	4	5	0	66	0
2100	4	5	33	0	145
2100	4	5	66	0	330
2100	4	5	99	0	495
2100	4	6	0	75	0
2100	4	6	33	1	143
2100	4	6	66	0	330
2100	4	6	99	0	495
2100	4	7	0	73	0
2100	4	7	33	0	152
2100	4	7	66	0	330
2100	4	7	99	0	495
2100	4	8	0	92	0
2100	4	8	33	0	144
2100	4	8	66	0	330
2100	4	8	99	0	495
2100	4	9	0	73	0
2100	4	9	33	0	150
2100	4	9	66	0	330
2100	4	9	99	0	495
2100	4	10	0	74	0
2100	4	10	33	0	145
2100	4	10	66	0	330
2100	4	10	99	0	495
2100	5	2	0	170	0
2100	5	2	33	2	138
2100	5	2	66	0	342
2100	5	2	99	0	495
2100	5	3	0	72	0
2100	5	3	33	0	149
2100	5	3	66	0	330
2100	5	3	99	0	495
2100	5	4	0	99	0
2100	5	4	33	0	142
2100	5	4	66	0	330
2100	5	4	99	0	495
2100	5	5	0	74	0
2100	5	5	33	0	145
2100	5	5	66	0	330
2100	5	5	99	0	495
2100	5	6	0	79	0
2100	5	6	33	1	144
2100	5	6	66	0	330
2100	5	6	99	0	495
2100	5	7	0	74	0
2100	5	7	33	0	148
2100	5	7	66	0	330
2100	5	7	99	0	495
2100	5	8	0	98	0
2100	5	8	33	0	140
2100	5	8	66	0	330
2100	5	8	99	0	495
2100	5	9	0	95	0
2100	5	9	33	0	155
2100	5	9	66	0	330
2100	5	9	99	0	495
2100	5	10	0	99	0
2100	5	10	33	0	141
2100	5	10	66	0	330
2100	5	10	99	0	495
2100	6	2	0	207	0
2100	6	2	33	4	119
2100	6	2	66	0	342
2100	6	2	99	0	495
2100	6	3	0	81	0
2100	6	3	33	0	140
2100	6	3	66	0	330
2100	6	3	99	0	495
2100	6	4	0	120	0
2100	6	4	33	0	132
2100	6	4	66	0	330
2100	6	4	99	0	495
2100	6	5	0	83	0
2100	6	5	33	0	143
2100	6	5	66	0	330
2100	6	5	99	0	495
2100	6	6	0	130	0
2100	6	6	33	0	135
2100	6	6	66	0	330
2100	6	6	99	0	495
2100	6	7	0	101	0
2100	6	7	33	0	146
2100	6	7	66	0	330
2100	6	7	99	0	495
2100	6	8	0	133	0
2100	6	8	33	0	129
2100	6	8	66	0	330
2100	6	8	99	0	495
2100	6	9	0	109	0
2100	6	9	33	0	152
2100	6	9	66	0	330
2100	6	9	99	0	495
2100	6	10	0	132	0
2100	6	10	33	0	131
2100	6	10	66	0	330
2100	6	10	99	0	495
2100	7	2	0	232	0
2100	7	2	33	4	119
2100	7	2	66	0	342
2100	7	2	99	0	495
2100	7	3	0	109	0
2100	7	3	33	0	138
2100	7	3	66	0	330
2100	7	3	99	0	495
2100	7	4	0	143	0
2100	7	4	33	0	133
2100	7	4	66	0	330
2100	7	4	99	0	495
2100	7	5	0	105	0
2100	7	5	33	0	142
2100	7	5	66	0	330
2100	7	5	99	0	495
2100	7	6	0	156	0
2100	7	6	33	0	133
2100	7	6	66	0	330
2100	7	6	99	0	495
2100	7	7	0	128	0
2100	7	7	33	0	141
2100	7	7	66	0	330
2100	7	7	99	0	495
2100	7	8	0	153	0
2100	7	8	33	0	129
2100	7	8	66	0	330
2100	7	8	99	0	495
2100	7	9	0	128	0
2100	7	9	33	0	148
2100	7	9	66	0	330
2100	7	9	99	0	495
2100	7	10	0	132	0
2100	7	10	33	0	134
2100	7	10	66	0	330
2100	7	10	99	0	495
2100	8	2	0	260	0
2100	8	2	33	5	114
2100	8	2	66	0	342
2100	8	2	99	0	495
2100	8	3	0	135	0
2100	8	3	33	0	130
2100	8	3	66	0	330
2100	8	3	99	0	495
2100	8	4	0	161	0
2100	8	4	33	0	125
2100	8	4	66	0	330
2100	8	4	99	0	495
2100	8	5	0	130	0
2100	8	5	33	0	133
2100	8	5	66	0	330
2100	8	5	99	0	495
2100	8	6	0	177	0
2100	8	6	33	0	130
2100	8	6	66	0	330
2100	8	6	99	0	495
2100	8	7	0	147	0
2100	8	7	33	0	139
2100	8	7	66	0	330
2100	8	7	99	0	495
2100	8	8	0	156	0
2100	8	8	33	0	130
2100	8	8	66	0	330
2100	8	8	99	0	495
2100	8	9	0	142	0
2100	8	9	33	0	143
2100	8	9	66	0	330
2100	8	9	99	0	495
2100	8	10	0	149	0
2100	8	10	33	0	130
2100	8	10	66	0	330
2100	8	10	99	0	495
2100	9	2	0	271	0
2100	9	2	33	4	113
2100	9	2	66	0	342
2100	9	2	99	0	495
2100	9	3	0	172	0
2100	9	3	33	0	121
2100	9	3	66	0	330
2100	9	3	99	0	495
2100	9	4	0	192	0
2100	9	4	33	1	118
2100	9	4	66	0	330
2100	9	4	99	0	495
2100	9	5	0	157	0
2100	9	5	33	0	126
2100	9	5	66	0	330
2100	9	5	99	0	495
2100	9	6	0	195	0
2100	9	6	33	1	122
2100	9	6	66	0	330
2100	9	6	99	0	495
2100	9	7	0	153	0
2100	9	7	33	0	130
2100	9	7	66	0	330
2100	9	7	99	0	495
2100	9	8	0	187	0
2100	9	8	33	0	121
2100	9	8	66	0	330
2100	9	8	99	0	495
2100	9	9	0	167	0
2100	9	9	33	0	138
2100	9	9	66	0	330
2100	9	9	99	0	495
2100	9	10	0	184	0
2100	9	10	33	0	130
2100	9	10	66	0	330
2100	9	10	99	0	495
2100	10	2	0	275	0
2100	10	2	33	7	106
2100	10	2	66	0	342
2100	10	2	99	0	495
2100	10	3	0	194	0
2100	10	3	33	0	121
2100	10	3	66	0	330
2100	10	3	99	0	495
2100	10	4	0	224	0
2100	10	4	33	2	115
2100	10	4	66	0	330
2100	10	4	99	0	495
2100	10	5	0	184	0
2100	10	5	33	0	120
2100	10	5	66	0	330
2100	10	5	99	0	495
2100	10	6	0	192	0
2100	10	6	33	1	122
2100	10	6	66	0	330
2100	10	6	99	0	495
2100	10	7	0	188	0
2100	10	7	33	0	120
2100	10	7	66	0	330
2100	10	7	99	0	495
2100	10	8	0	214	0
2100	10	8	33	0	118
2100	10	8	66	0	330
2100	10	8	99	0	495
2100	10	9	0	183	0
2100	10	9	33	0	129
2100	10	9	66	0	330
2100	10	9	99	0	495
2100	10	10	0	213	0
2100	10	10	33	0	126
2100	10	10	66	0	330
2100	10	10	99	0	495
2100	11	2	0	272	0
2100	11	2	33	6	105
2100	11	2	66	0	342
2100	11	2	99	0	495
2100	11	3	0	229	0
2100	11	3	33	0	116
2100	11	3	66	0	330
2100	11	3	99	0	495
2100	11	4	0	236	0
2100	11	4	33	2	110
2100	11	4	66	0	330
2100	11	4	99	0	495
2100	11	5	0	200	0
2100	11	5	33	0	120
2100	11	5	66	0	330
2100	11	5	99	0	495
2100	11	6	0	209	0
2100	11	6	33	1	113
2100	11	6	66	0	330
2100	11	6	99	0	495
2100	11	7	0	228	0
2100	11	7	33	0	115
2100	11	7	66	0	330
2100	11	7	99	0	495
2100	11	8	0	237	0
2100	11	8	33	0	120
2100	11	8	66	0	330
2100	11	8	99	0	495
2100	11	9	0	201	0
2100	11	9	33	0	124
2100	11	9	66	0	330
2100	11	9	99	0	495
2100	11	10	0	216	0
2100	11	10	33	0	115
2100	11	10	66	0	330
2100	11	10	99	0	495
2100	12	2	0	279	0
2100	12	2	33	9	105
2100	12	2	66	0	342
2100	12	2	99	0	495
2100	12	3	0	255	0
2100	12	3	33	0	111
2100	12	3	66	0	330
2100	12	3	99	0	495
2100	12	4	0	232	0
2100	12	4	33	3	107
2100	12	4	66	0	330
2100	12	4	99	0	495
2100	12	5	0	239	0
2100	12	5	33	0	119
2100	12	5	66	0	330
2100	12	5	99	0	495
2100	12	6	0	230	0
2100	12	6	33	2	107
2100	12	6	66	0	330
2100	12	6	99	0	495
2100	12	7	0	243	0
2100	12	7	33	0	104
2100	12	7	66	0	330
2100	12	7	99	0	495
2100	12	8	0	275	0
2100	12	8	33	0	110
2100	12	8	66	0	330
2100	12	8	99	0	495
2100	12	9	0	234	0
2100	12	9	33	0	117
2100	12	9	66	0	330
2100	12	9	99	0	495
2100	12	10	0	240	0
2100	12	10	33	0	105
2100	12	10	66	0	330
2100	12	10	99	0	495
2100	13	2	0	297	0
2100	13	2	33	8	104
2100	13	2	66	0	342
2100	13	2	99	0	495
2100	13	3	0	280	0
2100	13	3	33	0	102
2100	13	3	66	0	330
2100	13	3	99	0	495
2100	13	4	0	244	0
2100	13	4	33	4	107
2100	13	4	66	0	330
2100	13	4	99	0	495
2100	13	5	0	253	0
2100	13	5	33	0	109
2100	13	5	66	0	330
2100	13	5	99	0	495
2100	13	6	0	251	0
2100	13	6	33	1	100
2100	13	6	66	0	330
2100	13	6	99	0	495
2100	13	7	0	264	0
2100	13	7	33	0	97
2100	13	7	66	0	330
2100	13	7	99	0	495
2100	13	8	0	282	0
2100	13	8	33	0	101
2100	13	8	66	0	330
2100	13	8	99	0	495
2100	13	9	0	258	0
2100	13	9	33	0	102
2100	13	9	66	0	330
2100	13	9	99	0	495
2100	13	10	0	271	0
2100	13	10	33	1	102
2100	13	10	66	0	330
2100	13	10	99	0	495
2100	14	2	0	298	0
2100	14	2	33	10	101
2100	14	2	66	0	342
2100	14	2	99	0	495
2100	14	3	0	311	0
2100	14	3	33	0	90
2100	14	3	66	0	330
2100	14	3	99	0	495
2100	14	4	0	265	0
2100	14	4	33	4	104
2100	14	4	66	0	330
2100	14	4	99	0	495
2100	14	5	0	286	0
2100	14	5	33	0	102
2100	14	5	66	0	330
2100	14	5	99	0	495
2100	14	6	0	266	0
2100	14	6	33	1	97
2100	14	6	66	0	330
2100	14	6	99	0	495
2100	14	7	0	286	0
2100	14	7	33	0	93
2100	14	7	66	0	330
2100	14	7	99	0	495
2100	14	8	0	289	0
2100	14	8	33	0	97
2100	14	8	66	0	330
